742,서당제 어린이공원(안중지구 택지개발)
743,장터골 어린이공원(안중지구 택지개발)
744,긴둥골 어린이공원(안중지구 택지개발)
745,방죽골 어린이공원(안중지구 택지개발)
746,해모 어린이공원(청북지구 택지개발)
747,백로 어린이공원(청북지구 택지개발)
748,배당지 어린이공원(청북지구 택지개발)
749,길마 어린이공원(청북지구 택지개발)
750,둔터 어린이공원(청북지구 택지개발)
751,자미 어린이공원(청북지구 택지개발)
752,비파 어린이공원(청북지구 택지개발)
753,작골 어린이공원(청북지구 택지개발)
754,돌패기 어린이공원(청북지구 택지개발)
755,"송담8길 어린이공원(안중,송담지구)"
756,송담4로 어린이공원(안중송담지구)
757,"송담9길 어린이공원(안중,송담지구)"
758,"송담6길 어린이공원(안중,송담지구)"
759,"송담5길 어린이공원(안중,송담지구)"
760,길음2리 소공원(길음지구)
761,길음3리 소공원(길음지구)
762,지영희 소공원
763,모산 근린공원
764,용죽 역사공원(용죽지구)
765,사랑방 어린이공원(용죽지구)
766,배꽃 어린이공원(소사2지구)
767,1호 근린공원(세교지구)
768,물방울(동부84호) 어린이공원(세교지구단위)
769,신대동 소공원(통복지구)
770,어린이공원(통복지구)
771,송화 근린공원
772,남산 근린공원
773,은실 근린공원
774,골목길 어린이공원(용죽지구)
775,솔숲 근린공원(소사2지구)
776,풀내음 근린공원(소사2지구)
777,소사뜰 어린이공원(소사2지구)
778,무동 어린이공원(소사2지구)
779,가흥제2소공원
780,하망제1소공원
781,댐소공2
782,평은수변공원1
783,평은수변공원2
784,곱작골소공원
785,어울림 소공원(소사2지구)
786,신흥 근린공원(신흥지구)
787,신흥 어린이공원(신흥지구)
788,비전 근린공원(매봉산)
789,상서재마당 근린공원(동삭2지구 근린2호)
790,소공원 1호(세교지구)
791,2호 어린이공원(세교지구)
792,3호 어린이공원(세교지구)
793,"1호 어린이공원(동삭,세교지구)"
794,삽다리 어린이공원
795,소공원1호(두정지구)
796,소공원2호(두정지구)
797,소공원3호(두정지구)
798,본정리 소공원
799,여염 근린공원(고덕일반산업단지)
800,봉골 근린공원(고덕일반산업단지)
801,제1호 근린공원(가재지구)
802,제12호 근린공원(새마을공원)
803,신리어린이공원
804,제17호 근린공원(신봉공원)
805,동천체육공원(60호)
806,제16호 근린공원(수지생태공원)
807,제86호 어린이공원(한아름)
808,생태마당근린공원
809,신봉4어린이공원
810,동백제5호 어린이공원(푸른내)
811,동백제9호 어린이공원(해음)
812,동백제4공원(산오름공원)
813,동백제5공원(새물공원)
814,동백제14공원(토리공원)
815,서봉숲 공원
816,제44호 근린공원(관곡근린공원)
817,제43호 근린공원(갈천근린공원)
818,제46호 근린공원(용뫼근린공원)
819,제61호 어린이공원(상갈)
820,제62호 어린이공원(금화5)
821,제64호 어린이공원(금화1)
822,제63호 어린이공원(금화3)
823,제15호 어린이공원
824,동백제10공원(튼싹공원)
825,동진원1공원
826,제106호 어린이공원
827,제55호 근린공원(성복3공원)
828,제54호 근린공원
829,동백제8공원(한숲공원)
830,동백제9공원(해놀공원)
831,보라4어린이공원(자작너울)
832,보라1어린이공원(색동저고리)
833,보라2어린이공원(민속놀이)
834,제21호 근린공원(서원공원)
835,삼가1지구 체육공원
836,제107호 어린이공원
837,어린이공원
838,동진원제1호어린이공원
839,동진원제3호어린이공원
840,동진원2공원
841,제49호 근린공원(김혁근린공원)
842,제54호 어린이공원(은하수)
843,죽전제2호 어린이공원
844,천주교묘지공원
845,보정제1호 어린이공원(신촌)
846,죽전제5호 어린이공원
847,죽전제12호 어린이공원
848,죽전제1공원(무지개공원)
849,죽전제5공원(죽전중앙공원)
850,공세제3호 어린이공원(버들)
851,제50호 어린이공원(안마을)
852,역사공원
853,완사천공원
854,동헌공원
855,서성벽공원
856,공원
857,제102호 어린이공원
858,제103호 어린이공원
859,근린공원 76
860,삼가지구 어린이공원3
861,삼가지구 어린이공원2
862,동백제4호 어린이공원(들샘)
863,건강마당근린공원
864,제65호 어린이공원(농골)
865,제25호 근린공원(마북공원)
866,제20호 근린공원(만현공원)
867,제19호 근린공원(상현공원)
868,빛고을산단체육
869,빛그린1
870,두산
871,화전
872,운남소공원
873,선화(송림)공원
874,3호소공원
875,4호소공원
876,도동근린공원
877,저동근린공원
878,사동근린공원
879,남양어린이공원
880,남서어린이공원
881,태하어린이공원
882,현포어린이공원
883,천부어린이공원
884,사동소공원
885,통구미소공원
886,현포문화공원
887,통구미수변공원
888,천부체육공원
889,장등1리 소공원
890,학운4어린이45
891,학운4어린이46
892,양산체육공원6
893,학운3어린이61
894,학운(3)산단(50호)
895,김포소공원31
896,김포어린이45
897,고촌문화공원1
898,가흥제1소공원
899,한우물공원
900,된밭공원
901,동양공원
902,이촌공원
903,갈개공원
904,효성공원
905,작전공원
906,부일공원
907,안남공원
908,둥지공원
909,복음공원
910,복음자리공원
911,산호공원
912,백제공원
913,신일공원
914,포도원공원
915,정왕동 체육3공원
916,대야공원
917,연합공원
918,뱀내공원
919,신천공원
920,삼미공원
921,신라공원
922,벌터공원
923,현진공원
924,대골공원
925,안골공원
926,내곡공원
927,석곡공원
928,거모공원
929,태봉공원
930,도일공원
931,옥터공원
932,오이도공원
933,역세권4호 소공원
934,오관공원
935,신진공원
936,27호 소공원
937,두레2소공원(홍성1)
938,두레4소공원(홍성3)
939,북신2공원
940,죽림5공원
941,죽림3공원
942,죽림4공원
943,죽림6공원
944,죽림7공원
945,죽림제8공원
946,죽림제9공원
947,한산대첩병선마당공원
948,산양공원
949,공원-1
950,공원-2
951,공원-3
952,공원-4
953,공원-5
954,이룡공원
955,대안공원
956,평산공원
957,월평공원
958,엄동공원
959,금곡공원
960,감정공원
961,가곡공원
962,유림공원
963,현애원공원
964,신암공원
965,대암공원
966,도천공원
967,신도공원
968,대호수변공원
969,남평실개천공원
970,광교어린이공원
971,정암수목공원
972,무풍공원
973,장계공원
974,의암공원
975,뜬봉생태공원
976,윤슬공원
977,고산문화공원
978,고산어린이공원
979,정농통일공원
980,지사울공원
981,한풍루공원
982,배매산 자연공원
983,완주공설공원묘지
984,고운산근린공원
985,둔산공원
986,우동공원
987,방  죽
988,만성지구 1
989,만성어린 4
990,만성어린 2
991,만성문화
992,종광대
993,만성어린 3
994,동산구역
995,찰방공원
996,오정공원
997,느티나무공원
998,건산공원
999,원장동공원
1000,만성지구 2
1001,엽순공원
1002,송천유남공원
1003,에코시티7호
1004,에코시티8호
1005,에코시티1호
1006,에코시티2호
1007,여울목공원
1008,월방공원
1009,기린공원
1010,마당재공원
1011,기지재
1012,여의공원
1013,179호 붓내구역
1014,160호 붓내구역
1015,우아구역
1016,원중공원
1017,정문공원
1018,중동공원
1019,만성어린 5
1020,만성수변
1021,만성어린 1
1022,비둘기공원
1023,은행공원
1024,정왕1공원
1025,정왕2공원
1026,정왕3공원
1027,정왕4공원
1028,정왕5공원
1029,정왕6공원
1030,북일길공원
1031,안골노인복지공원
1032,언덕공원
1033,팔과공원
1034,팔복지구 3호공원
1035,신덕공원
1036,중상보공원
1037,아람길공원
1038,팔복공원
1039,솔내공원
1040,송천제2호공원
1041,송천유적공원
1042,나들목공원
1043,아중18호공원
1044,하늘공원
1045,쇠똥구리공원
1046,서촌공원
1047,희망공원
1048,젊음과패기의 공원
1049,평안공원
1050,청원소공원
1051,벌말소공원
1052,상평촌어린이공원
1053,해오름공원
1054,일직수변공원
1055,테크노벨리소공원
1056,명학공원
1057,병목안문화공원(병목안캠핑장)
1058,대륭소공원
1059,덕천2어린이공원
1060,제24호소공원
1061,제25호소공원
1062,제26호소공원
1063,제116호어린이공원
1064,삼막소공원31
1065,오비즈소공원
1066,덕수소공원
1067,동강특화농공단지 소공원
1068,낙원소공원
1069,호암공원
1070,안양친수공원
1071,연현생태공원
1072,삼성천 예술문화공원
1073,창박골체육공원
1074,샛터공원
1075,샘모루공원
1076,학의천 무릉공원
1077,소능골소공원
1078,초롱어린이공원
1079,동편공원
1080,박달어린이공원
1081,조일소공원
1082,용강4
1083,용강5
1084,4호
1085,19호
1086,25호
1087,호성어린이공원
1088,송암어린이공원
1089,병목안시민공원
1090,수풀내어린이공원
1091,꽃메산어린이공원
1092,동산어린이공원
1093,삼덕공원
1094,한신어린이공원
1095,친목어린이공원
1096,금성어린이공원
1097,솔개어린이공원
1098,삭새어린이공원
1099,연현어린이공원
1100,덕천1어린이공원
1101,주접어린이공원
1102,삼각어린이공원
1103,구로근린공원
1104,환경어린이공원
1105,애경어린이공원
1106,테크노근린공원
1107,구로동(다울)소공원
1108,도레미어린이공원
1109,계남근린공원
1110,고척근린공원
1111,골목어린이공원
1112,능골어린이공원
1113,관골1공원
1114,오금어린이공원
1115,덕의근린공원
1116,현화소공원
1117,무궁화소공원
1118,개웅어린이공원
1119,소막골어린이공원
1120,절골어린이공원
1121,가린열어린이공원
1122,개봉소공원
1123,개웅소공원
1124,온수근린공원
1125,개웅산근린공원
1126,오동나무어린이공원
1127,온수어린이공원
1128,와룡소공원
1129,갈매소공원
1130,수른어린이공원
1131,천왕근린공원(시)
1132,연지근린공원
1133,버들어린이공원
1134,천왕근린공원
1135,천왕역소공원
1136,이펜시아어린이공원
1137,개명소공원
1138,무궁화공원
1139,성심공원
1140,샘물공원
1141,염주골공원
1142,성내천공원
1143,새장터공원
1144,광나루공원
1145,볕우물공원
1146,구암공원
1147,선사공원
1148,천사공원
1149,고분다리공원
1150,동산공원
1151,광진공원
1152,천일골목공원
1153,천호삼거리공원
1154,천호큰골목공원
1155,천암공원
1156,성내공원
1157,샛마을공원
1158,화랑공원
1159,꿈나래공원
1160,곰돌이공원
1161,이창동제3 어린이공원
1162,이창동제4 어린이공원
1163,쉼목
1164,제1풍영정
1165,제2풍영정
1166,맑은샘
1167,야호숲
1168,풍영정천
1169,목련무지개
1170,방동
1171,기쁨
1172,영산강대상
1173,황룡강대상
1174,운 남
1175,신 가
1176,가 족
1177,역 사
1178,혜림공원
1179,성안공원
1180,선린공원
1181,보람공원
1182,안말공원
1183,샛별공원
1184,달님공원
1185,폭포동소공원
1186,한울2호공원
1187,한울1호공원
1188,피아노숲공원(1호)
1189,와우남촌 어린이공원
1190,종이비행기 어린이공원
1191,동탄5호 어린이공원
1192,안화 어린이공원
1193,서작현 어린이공원
1194,동탄3호 어린이공원
1195,동탄1호 어린이공원
1196,매송체육공원
1197,제암리 쌈지공원
1198,옥정 제10호 광장
1199,옥정 제11호 광장
1200,옥정 제13호 광장
1201,옥정 제15호 광장
1202,옥정 제16호 광장
1203,옥정 제17호 광장
1204,옥정 제18호 광장
1205,석우근린공원
1206,덕계천어린이공원
1207,제6호 공공공지
1208,마장
1209,정목
1210,나말
1211,영도
1212,녹동어린이공원
1213,대봉1어린이공원
1214,대봉2어린이공원
1215,동강소공원
1216,도화소공원2
1217,도화소공원3
1218,도화소공원4
1219,도화소공원7
1220,대서농공단지 소공원
1221,풍양유자공원
1222,논산일반산단 1호 소공원
1223,논산2일반산단 1호 소공원
1224,논산2일반산단 2호 소공원
1225,소공원(국방대학교)
1226,비도시 3호 소공원
1227,신일어린이공원
1228,자매근린공원
1229,문래근린공원
1230,신길근린공원
1231,당산근린공원
1232,메낙골근린공원
1233,중앙어린이공원
1234,신내어울공원
1235,백석
1236,오구
1237,앞산
1238,음골
1239,동개울
1240,홍익
1241,진주
1242,꿈동산
1243,다람쥐
1244,까치
1245,꿈나래
1246,기린
1247,사슴
1248,목련
1249,찬누리공원
1250,호돌이
1251,세양
1252,신월2동소공원
1253,신정3동소공원
1254,목동누리
1255,동백공원
1256,늘푸른공원
1257,움골공원
1258,은월공원
1259,질골공원
1260,동그라미공원
1261,목화공원
1262,새롬공원
1263,아름공원
1264,자두공원
1265,초록빛공원
1266,가람공원
1267,강변공원
1268,벚꽃공원
1269,웨딩테마공원
1270,은비공원
1271,배남공원
1272,여천1호공원
1273,마단공원
1274,왕생이공원
1275,정다운공원
1276,느티공원
1277,다문화공원
1278,하나공원
1279,소공원33
1280,송리공원(산단4호)
1281,방아다리공원(산단1호)
1282,너른공원(산단2호)
1283,초록근린공원(13호)
1284,동탄 구봉산공원(4호)
1285,틀뫼2호 어린이공원(푸른꿈)
1286,제7호 어린이공원(열매달공원)
1287,벌말 어린이공원(1호)
1288,하길 근린공원
1289,봉담호수 어린이공원
1290,해피트리 어린이공원
1291,옥정제1어린이공원(율정)
1292,옥정제2어린이공원(천보)
1293,제4호 공공공지
